time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,-5.266168511254798,2.391577680452175,19.562327057928645,0.0575768027641006,0.4873590892359143,0.0,-6.0938546106698785,1.8814717331473971,4.137465125952746,0.026316542722223474,0.25676946042407206,0.0,449.04873370741444,450.16745159055296,449.5318091597356,449.38940882287505
3.1200000000000023,-5.643054614850526,2.5055173484219213,19.812962224521886,0.05886051312710805,0.5036143623865135,0.0,-6.469965407515747,1.9164948467307676,4.214452891901701,0.00907657759683514,0.2899818268494491,0.0,497.6748921583015,500.164140129775,499.2994486217218,498.03980155999494
3.1800000000000024,-6.040030453466013,2.6212613967252616,20.062871337139473,0.05928952698771539,0.5207940987346094,0.0,-6.7636883115625865,1.9415662463144627,4.114326911592479,0.002988549241278325,0.27780812934029814,0.0,444.64188813273364,443.72626822801044,444.82943472986324,444.3303692130519
3.2400000000000024,-6.455450341919719,2.738554121362251,20.307495698797172,0.05961513572402044,0.5376658571218744,0.0,-7.084669646048246,1.9680826638884898,4.038007581785024,0.009904921449116595,0.28721855028901766,0.0,456.3226319165878,457.15098667039416,456.4467501124282,456.99843369678393
3.3000000000000025,-6.8903040807513145,2.8574142748960316,20.54711399596633,0.05991818739413013,0.5549523108848096,0.0,-7.411467372143464,1.993824332431727,3.947383608008673,-0.007054817854923359,0.28982468357884583,0.0,456.61110421307313,456.90079379077577,456.10388155313007,454.74693949665516
3.3600000000000025,-7.34410399975115,2.9777104472980387,20.77952696732773,0.05944429129924078,0.572021462854944,0.0,-7.716241695277894,2.015902176791304,3.798154082119996,-0.009640939169520907,0.2708335779198164,0.0,439.7763467498875,438.2827381175032,439.27242808159866,439.05797162328
3.4200000000000026,-7.815933307431337,3.0992591368465137,21.001956688929425,0.05937666045454648,0.5880873713446553,0.0,-8.012418870628231,2.0355995894392898,3.6148019066612607,0.011998805146090346,0.26080562441936006,0.0,429.7220706172379,428.94592334182727,429.6685103268952,431.4998133033492
3.4800000000000026,-8.30615170515008,3.2220071789338,21.213724133226474,0.059716549589323265,0.6036100120818269,0.0,-8.329118742208827,2.0559223895917285,3.442532196130005,-0.011673847785577956,0.25416288604521803,0.0,437.95925210158646,437.47465153257474,439.23066364717977,437.26234247034216
3.5400000000000027,-8.818074112986343,3.346167949244568,21.4184559364336,0.058664829994953926,0.6186147157395325,0.0,-8.735554300319155,2.082524554200773,3.3792547339261425,-0.03304243958800174,0.24033579375299033,0.0,482.5617833010852,481.5737782402269,484.13872330653084,482.52786436469313
3.6000000000000028,-9.352446283125207,3.4717014532506205,21.61600461267338,0.056414421730578646,0.633302740624571,0.0,-9.077654665004685,2.101665255405284,3.2039127036201345,-0.048397931036584546,0.25248310139340097,0.0,446.6213890576501,447.6706694597938,448.2222066978548,446.9714085159879
